Response Time
7
9
2
13
6
11
2
4
8
4
4
2
26
4
4
2
5
2
2
4
2
7
6
4
3
7
3
2
2
9
2
6
9
12
4
4
5
3
14
5
8
2
2
2
2
8
2
14
9
5
2
8
6
3
10
3
6
2
3
7
2
8
5
3
23
4
13
2
4
6
4
3
7
51
5
7
4
2
19
2
5
7
7
9
3
2
4
3
3
3
4
4
19
2
4
2
3
2
2
2
7
4
2
28
3
5
4
3
2
2
2
10
4
6
2
2
4
3
5
2
2
5
4
3
66
4
2
5
3
11
2
2
6
7
2
2
5
3
38
4
47
174
4
6
2
2
5
4
3
2
5
2
4
2
13
4
4
6
3
2
8
12
5
2
5
46
31
2
8
2
7
8
4
2
2
8
8
2
2
5
8
11
3
3
15
3
14
2
3
9
23
4
7
3
17
2
2
4
3
5
8
6
2
375
5
9
2
2
2
9
3
2
11
4
7
2
4
3
26
5
2
3
2
4
4
6
4
3
6
18
7
3
4
10
2
459
3
2
39
3
3
6
7
2
4
4
4
2
3
3
9
3
3
4
2
2
2
2
13
3
33
3
5
2
14
5
6
2
2
3
3
9
6
2
5
7
3
2
4
2
3
12
16
4
3
2
21
4
5
4
3
4
3
26
4
6
2
5
2
4
3
4
8
48
4
6
8
2
7
216
3
4
11
2
15
3
3
2
5
24
2
2
5
20
2
6
88
2
7
8
2
4
14
3
20
119
3
7
9
9
14
11
2087
2
2
12
11
6
3
6
3
3
6
3
15
16
6
33
4
4
3
49
5
2
3
3
4
3760
1682
6
8
13
5
3
2
3
2
16
4
2014
7
2
3247
3
6
3
3
2
4
3
17
3
5
2
2
6
4
2
34
7
17
9
3
6
8
43
5
10
5
2
2
3
3
50
3
6
8
6
10
3
9
3
5
2
61
4
9
8
3
3
14
3782
5
2
12
11
15
4
21
6
2
6
2
8
3
2
4
4
3
5
10
3
3
3
2
2
10
6
3
33
4
4
3
2
2
4455
2
7
9
12
8
2
2
5
14
4
5
2
13
4
1830
2
2
8
3
3
3
4
4
2
2
15
3
3
27
2
4
2
2
3
2
38
3
4
44
47
4
54
3
11
4
2
4
4
2
4
48
3
25
4
6
6
3
6
2
2
2
18
3
3
7
5
5
3
4
3
13
4
8
3
3
8
3
2
2
2
3
3
4
3
4
10
4
5
3
3
2
2
2
7
4
3
32
2
56
3
2
2
3
4
5
9
6
11
6
3
30
6
2
46
2
4
6
8
4
2
5
96
4
2
5
4
8
3
3
9
5
3
5
2
2
7
2
5
2
13
4
2
2
5
26
2
3
3
4
4
4
2
2
2
6
3
22
26
54
4
2
48
75
4
3
6
5
4
13
6
23
2
4
2
3
3
4
2
4
18
3
5
2
2
2
7
2
4
2
3
2
5
39
3
2
6
4
8
3
4
2
2
8
3
23
2
5
14
4
6
6
3
7
6
4
3
5
3
3
2
222
4
286
4
7
6
4
2
4
13
2
3
9
2
348
2
2
9
2
7
2
2
4
2
2
8
2
4
6
8
2
3
2
11
2
3
2
4
442
2
7
2
9
4
2
2
15
4
9
2
4
2
2
5
3
2
492
2
2
2
7
10
11
515
2
150
7
4
5
170
2
4
8
9
4
2
2
16
3
2
6
4
4
4
3
12
10
2
4
8
2
2
6
3
7
8
2
6
8
67
2
5
4
2
4
13
5
4
2
5
2
2
6
6
2
6
6
3
6
7
3
2
17
7
4
3
3
3
8
52
3
2
7
6
2
7
2
2
8
4
5
76
2
2
6
9
5
4
3
4
2
2
5
14
16
4
4
4
2
3
2
2
13
4
3
6
3
4
15
2
2
9
2
2
5
2
8
130
2
4
7
453
3
5
473
4
4
3
3
2
4
3
3
11
506
519
4
6
8
2
11
9
4
3
13
2
5
5
2
3
8
15
4
773
6
6
4
6
12
3
3
9
3
2
2
2
2
107
5
2
3
351
3
6
8
10
14
2
5
2
13
3
3
20
3
5
4
3
6
3
2
17
3
2
2
9
7
806
3
5
10
3
10
2
5
7
2
3
8
14
2
4
6
3
3
5
2
5
902
3
6
2
13
3
22
2
2
3
3
2
2
14
2
3
19
3
3
8
43
4
7
2
16
3
3
2
4
15
3
3
2
9
3
2
5
5
8
5
5
5
4
2
405
2
2
2
2
12
11
2
5
7
2
2
7
3
618
4
6
2
11
2
2
2
2
17
5
4
4
6
4
904
4
4
3
3
3
8
4
17
2
4
4
33
4
6
3
5
2
2
7
4
42
6
55
4
7
3
2
5
11
2
4
2
2
10
13
3
4
12
3
2
4
4
14
2
9
8
13
3
5
114
5
8
10
4
3
2
14
3
21
18
2
4
2
7
2
12
3
4
11
6
2
2
12
11
2
6
3
8
23
4
7
2
5
2
3
4
4
2
14
3
2
13
3
7
2
10
3
2
5
5
3
3
12
4
5
2
23
2
4
2
36
3
6
3
11
27
6
2
7
4
14
20
3
2
2
2
2
11
6
3
2
5
12
2
8
4
5
3
3
13
3
2
5
2
4
2
4
12
2
5
31
2
8
4
8
4
76
2
3
155
4
2
9
3
3
3
2
6
2
4
4
12
5
2
4
2
12
2
2
6
9
32
3
6
8
8
3
2
4
4
3
16
3
5
6
4
3
3
2
3
3
2
4
11
2
2
2
31
3
7
2
6
4
13
3
5
2
7
3
3
5
43
5
2
7
5
3
17
10
3
5
7
13
3
6
5
9
2
15
2
5
3
3
2
193
4
2
2
2
10
3
3
4
3
3
2
7
2
22
3
2
2
5
2
2
6
15
4
3
5
4
2
4
2
5
51
4
6
7
5
4
4
5
3
25
3
2
5
2
4
2
2
19
4
4
5
4
2
4
4
2
3
3
2
7
3
3
22
4
3
4
2
4
4
2
35
5
43
4
6
3
2
4
3
12
2
3
68
2
2
86
2
2
5
2
2
2
2
2
13
5
6
13
4
497
5
4
2
7
14
3
3
2
2
9
4
2
10
4
3
3
2
30
3
8
3
3
3
7
2
4
2
6
3
2
10
3
6
4
2
2
3
28
4
6
6
13
4
4
3
6
52
2
2
2
6
8
3
14
3
75
81
2
5
2
8
3
2
5
2
2
5
531
5
7
10
3
2
11
3
3
2
2
2
2
8
3
17
4
32
3
6
9
3
2
8
41
6
582
3
7
4
4
5
5
3
2
3
3
8
4
2
4
4
2
10
2
4
28
3
3
2
3
2
10
2
15
3
3
12
5
5
5
2
3
11
19
25
2
6
3
2
3
2
4
4
11
2
5
3
3
25
3
6
5
3
2
70
4
6
4
5
6
4
3
3
2
12
2
4
2
8
3
2
22
5
12
4
4
3
49
5
3
4
2
2
14
9
10
2
2
3
8
6
15
2
5
2
13
3
4
4
3
2
13
3
9
2
4
2
8
5
4
2
15
3
7
2
10
6
4
2
8
5
64
2
3
3
4
2
11
17
6
5
5
2
5
4
2
2
5
7
31
5
2
2
2
9
4
4
2
21
2
5
4
3
50
2
7
11
2
6
2
14
6
3
3
2
4
2
4
4
3
4
6
6
3
4
2
4
3
12
2
31
2
5
3
4
2
5
4
4
11
9
3
3
2
10
2
3
2
2
7
2
2
2
7
36
3
7
3
3
8
3
3
3
3
2
3
2
3
27
2
5
2
3
27
3
6
29
2
2
5
3
3
12
2
8
156
2
2
2
2
9
3
90
2
2
6
9
6
2
2
3
2
9
9
17
7
3
3
3
9
3
3
4
9
3
2
2
27
3
2
16
469
2
4
8
10
2
6
2
4
2
16
3
2
2
24
4
2
2
2
6
2
2
20
4
5
2
38
3
6
2
3
9
2
2
3
3
6
3
2
2
7
9
3
41
2
4
7
2
3
2
5
2
11
2
2
5
17
2
2
3
15
3
5
3
3
2
2
75
5
12
6
161
8
11
11
5
2
2
8
6
4
2
6
3
21
6
3
4
9
16
3
2
6
2
2
2
22
4
4
2
5
10
4
4
11
5
4
4
4
21
3
5
2
5
3
3
14
3
3
4
32
5
3
3
3
11
3
17
4
2
4
9
3
2
5
3
11
20
2
4
3
6
2
3
9
4
21
4
6
2
8
3
6
20
6
8
3
5
3
3
4
2
4
2
165
5
7
5
3
10
16
6
4
