Response Time
69
5
3
3
10
2
4
7
2
3
2
4
10
2
2
28
3
8
2
2
2
4
3
6
5
6
6
3
9
17
2
32
38
2
2
2
6
8
3
6
3
5
3
21
2
8
2
2
8
4
8
2
8
4
3
9
2
2
2
3
3
2
2
2
8
3
29
2
5
3
15
5
3
6
4
4
16
19
4
28
31
4
3
2
38
41
44
2
53
2
4
2
8
61
3
5
5
73
2
6
2
103
107
111
115
121
124
133
136
2
2
3
2
4
297
315
3
4
2
4
6
8
2
333
384
386
2
6
4
7
7
2
2
5
3
9
2
14
2
3
5
3
3
2
4
3
3
3
17
3
6
3
26
4
3
33
2
5
2
2
4
4
5
9
2
2
15
5
2
6
3
13
15
32
40
11
2
2
5
7
11
4
3
20
3
6
67
5
4
128
2
136
140
144
4
150
7
549
2
7
4
2
5
5
2
4
2
3
3
9
4
3
17
19
31
5
5
4
2
4
9
2
2
20
2
5
3
3
5
3
2
5
2
2
2
2
7
19
28
75
2
2
82
728
3
3
2
2
6
5
2
6
5
5
5
4
3
3
7
11
4
19
27
4
10
9
4
3
5
6
6
4
9
2
4
6
8
5
4
3
3
3
13
10
3
10
5
13
2
19
6
4
26
2
30
46
48
2
2
2
2
6
2
62
64
67
2
4
5
3
9
3
4
2
2
5
5
4
3
3
7
2
7
4
3
8
5
2
5
9
11
5
2
6
2
3
3
5
2
2
7
3
5
13
4
7
3
12
24
6
5
2
6
3
3
12
16
24
31
4
6
8
4
4
3
2
2
7
5
3
5
18
4
9
13
34
5
2
5
43
2
5
58
2
4
3
3
2
4
2
13
2
5
2
2
3
3
5
2
3
13
3
20
22
119
122
3
3
143
154
4
4
3
3
3
7
12
17
5
2
28
2
2
2
6
12
2
2
2
5
4
3
3
3
4
3
3
12
2
61
2
66
2
4
226
4
230
2
238
2
263
2
2
267
2
6
7
4
2
2
16
2
6
6
3
5
2
12
6
16
26
2
40
311
3
4
2
2
2
3
3
9
327
2
2
2
2
342
346
9
5
14
3
361
375
4
3
5
7
2
2
5
4
7
7
4
5
5
3
5
8
5
2
4
2
2
8
12
30
2
3
49
4
58
3
2
442
3
448
462
2
3
2
3
472
3
3
2
3
3
2
2
2
3
3
2
2
6
3
9
3
3
10
15
6
4
3
4
4
2
2
2
7
53
6
5
4
7
2
2
9
5
3
3
7
21
9
2
2
3
3
8
10
2
4
5
3
6
22
5
3
5
7
4
5
4
4
2
8
10
13
6
2
2
2
8
2
25
58
64
2
3
2
90
95
2
2
2
102
168
641
709
711
2
727
3
730
735
2
2
2
743
2
6
3
2
6
2
12
8
4
2
7
2
2
8
2
22
2
4
2
8
10
14
3
8
2
2
5
41
46
6
3
4
3
4
2
3
2
9
3
15
23
4
4
2
3
2
2
2
6
2
17
3
41
43
48
2
3
2
3
10
3
59
105
2
11
5
10
2
3
2
17
3
2
4
4
8
5
7
5
6
5
5
4
2
7
5
3
2
3
12
2
3
6
3
6
24
2
2
28
8
3
2
8
3
15
3
3
4
2
2
6
9
13
4
3
3
3
2
27
6
8
4
3
11
16
3
4
4
3
7
2
4
2
7
4
4
2
2
16
2
31
8
5
4
2
3
2
2
2
10
2
17
3
22
2
4
4
2
2
2
2
4
3
3
10
4
7
4
4
2
4
4
2
2
38
140
4
4
6
2
2
7
2
2
4
2
16
177
3
210
216
3
226
9
5
2
4
2
238
2
8
5
2
3
6
12
2
3
18
262
3
2
11
3
6
9
11
13
20
3
5
2
3
8
2
5
2
2
10
4
5
4
3
3
3
2
2
10
5
3
6
20
22
4
3
30
3
6
2
9
15
4
2
2
3
5
5
2
4
2
2
3
3
17
27
80
3
83
2
377
4
3
6
5
4
6
2
9
2
404
406
3
3
5
2
2
423
4
4
3
3
9
13
3
3
4
5
2
12
2
8
7
3
8
3
3
9
2
4
2
7
2
25
477
3
2
10
4
3
2
6
5
5
3
6
4
12
4
2
2
5
33
5
2
6
2
5
2
4
2
49
542
5
6
6
3
2
3
2
2
2
7
2
6
2
2
2
5
2
7
3
5
16
4
7
4
6
2
2
4
3
6
19
2
5
2
4
7
2
2
33
3
38
2
78
3
2
4
3
6
91
652
773
1523
1525
1572
2
6
2
4
2
4
3
5
2
2
5
3
2
12
18
4
2
4
2
2
11
14
5
5
3
2
3
15
18
2
5
6
3
2
3
2
2
3
9
2
2
5
20
4
4
31
3
3
2
2
2
4
4
7
13
3
3
3
99
101
109
4
3
2
2
8
2
1696
1699
1702
2433
2670
2675
4
2678
3391
2
3440
2
3618
7
11
3
7
4
4
2
7
3
4
5
13
3
3
2
2
6
3
2
2
26
51
3
3
3
2
4
2
7
6
4
3
11
6
5
4
4
4
8
3
4
2
3
2
7
12
2
3
2
22
2
4
40
2
45
4
54
3
2
59
69
3
3
2
2
10
4
3
7
2
2
2
14
2
2
3
3
4
4
6
2
14
20
2
46
2
2
52
8
6
4
4
13
6
3
4
4
4
6
4
10
4
3
5
6
3
6
4
3
2
13
2
2
2
5
4
2
6
10
17
2
20
22
24
28
3
2
4
2
5
6
2
5
2
5
4
2
13
5
3
2
5
3
6
4
4
11
3
3
2
3
10
3
7
5
6
3
6
10
3
4
18
3
5
2
5
7
2
10
31
41
3
5
3
3
2
2
5
2
15
3
3
6
10
2
5
3
3
2
36
2
4
2
2
2
10
86
95
2
3
3
3
8
3
2
3
3
9
2
4
17
3
2
5
24
2
2
4
4
3
2
6
14
4
50
3
3
2
2
2
3
66
2
69
2
72
76
2
173
177
3
3
4
202
5
4
3
6
2
4
16
3
6
3
25
4
2
5
7
7
4
4
5
4
17
3
25
35
6
3
3
7
10
4
2
3
2
5
4
3
3
2
8
5
3
6
10
2
3
2
2
18
2
41
3
5
45
48
62
2
5
2
103
4
4
4
5
5
2
2
5
5
5
21
2
2
2
26
382
2
3
2
2
2
3
3
12
5
7
4
2
11
411
452
457
3
3
3
7
4
3
2
5
7
3
6
2
3
6
3
3
8
11
3
4
21
2
2
7
2
7
3
3
2
41
2
4
4
6
4
4
2
3
2
2
10
3
2
21
25
3
3
74
2
77
98
3
5
105
565
5
574
5
3
5
2
2
590
594
3
3
622
2
4
4
3
4
4
3
16
20
4
2
2
3
3
2
4
651
656
5
3
2
7
4
3
4
3
7
3
2
18
2
2
5
2
29
4
2
46
2
2
4
10
4
3
3
2
8
6
25
32
731
733
2
2
748
2
3
753
2
879
2
2
2
6
899
3
3
3
4
5
3
5
13
4
2
5
2
5
3
2
5
8
12
5
5
2
5
7
3
4
3
21
2
24
2
9
5
2
3
3
3
4
9
3
2
5
10
3
31
79
4
85
3
6
7
3
4
7
2
4
12
2
18
5
4
4
5
3
4
4
6
9
3
3
9
14
3
3
2
4
3
9
2
14
2
3
2
5
22
37
2
3
3
3
2
56
62
70
94
2
5
3
2
10
4
3
18
21
3
3
2
2
2
3
129
8
2
3
2
5
2
2
11
13
17
2
5
25
5
32
2
244
266
2
4
1169
3
3
5
3
11
4849
5134
5139
5145
4
7
3
4
5314
5327
3
11
4
4
3
4
4
16
2
2
3
7
4
2
31
2
4
35
37
4
2
4
2
7
5387
5
2
8
2
5
2
8
7
2
7
5
2
3
3
2
11
3
2
4
3
9
3
9
4
3
4
10
3
30
3
3
2
45
2
3
7
5
2
12
2
18
6
5
7
74
5
2
2
5
2
13
5
5
4
11
5
8
2
7
2
4
13
6
22
3
3
41
5
2
2
58
133
2
2
137
142
8
2
6
2
2
4
6
3
3
2
14
9
2
3
10
7
3
16
24
4
3
2
5
5
4
2
2
9
5
3
4
19
29
5
3
5
9
3
2
15
44
3
2
74
3
79
81
3
5
4
2
5
3
95
3
4
2
2
2
11
5
3
3
3
2
3
3
4
2
4
17
21
3
6
31
2
